Jersey_number,Name,T,7M,7M W%,FT,W%,A,B,St,2Min,RK,P,P%,Team_Type,Team,Date
6,* Daniel Fernandez Jimenez,3,0,0.0,3,60.0,0,0,0,1,1,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
8,* Nico Schöttle,7,0,0.0,7,77.78,2,1,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
9,* Gianfranco Pribetic,5,0,0.0,5,71.43,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
11,* Bruno Reguart Massana,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
13,* Achilleas Toskas,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
14,* Ante Ivankovic,1,0,0.0,1,33.33,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
16,* Miljan Vujovic,0,0,0.0,0,0.0,0,0,0,0,0,5,17.86,Home,TVB Stuttgart,"25.09.2024, 19:00"
17,* Samuel Röthlisberger,2,0,0.0,2,100.0,0,0,0,1,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
24,* Lukas Laube,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
25,* Patrick Zieker,0,0,0.0,0,0.0,1,0,1,1,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
34,* Kai Häfner,6,0,0.0,6,50.0,8,0,0,0,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
44,* Lenny Rubin,2,0,0.0,2,66.67,1,0,0,1,0,0,0.0,Home,TVB Stuttgart,"25.09.2024, 19:00"
1,* Dominik Kuzmanović,0,0,0.0,0,0.0,3,0,0,0,0,10,26.32,Away,VfL Gummersbach,"25.09.2024, 19:00"
4,* Ellidi Snaer Vidarsson,6,0,0.0,6,85.71,1,2,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
5,* Tilen Kodrin,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
6,* Milos Vujovic,7,1,50.0,6,70.0,0,0,1,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
8,* Lukas Blohme,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
11,* Mathis Häseler,4,0,0.0,4,100.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
15,* Miro Schluroff,3,0,0.0,3,75.0,2,2,1,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
16,* Bertram Obling,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
19,* Giorgi Tskhovrebadze,1,0,0.0,1,50.0,1,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
22,* Kentin Mahé,7,0,0.0,7,58.33,2,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
23,* Ole Pregler,4,0,0.0,4,100.0,3,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
27,* Kristjan Horzen,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
32,* Mykola Protsiuk,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
66,* Stepan Zeman,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,VfL Gummersbach,"25.09.2024, 19:00"
1,* Domenico Ebner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
4,* Andri Mar Runarsson,3,0,0.0,3,60.0,1,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
5,* Simon Ernst,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
7,* Luca Witzke,6,0,0.0,6,85.71,3,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
8,* Lucas Krzikalla,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
9,* Nils Greilich,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
11,* Lukas Binder,2,0,0.0,2,40.0,0,0,1,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
12,* Kristian Sæverås,0,0,0.0,0,0.0,1,0,0,0,0,16,39.02,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
13,* Matej Klima,2,0,0.0,2,25.0,2,1,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
14,* Marko Mamic,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
18,* Staffan Peter,7,0,0.0,7,70.0,1,0,1,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
24,* Moritz Preuss,2,0,0.0,2,66.67,0,0,0,1,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
29,* Friedrich Schmitt,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
32,* Franz Semper,5,0,0.0,5,55.56,4,0,0,0,0,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
33,* Luka Rogan,0,0,0.0,0,0.0,0,0,0,1,1,0,0.0,Home,SC DHfK Leipzig,"26.09.2024, 19:00
Zuschauerzahl: 4117"
1,* Mikael  Appelgren,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
5,* Ivan Martinovic,9,4,66.67,5,56.25,3,0,1,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
8,* Tim Nothdurft,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
9,* Steven Plucnar Jacobsen,6,0,0.0,6,75.0,0,0,0,1,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
10,* Juri Knorr,1,0,0.0,1,25.0,4,0,0,1,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
11,* Arnór Snær Óskarsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
13,* Sebastian Heymann,3,0,0.0,3,37.5,4,0,1,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
15,* David Móré,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
22,* Gustav Davidsson,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
24,* Patrick Groetzki,2,0,0.0,2,50.0,0,0,1,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
25,* Olle Forsell Schefvert,2,0,0.0,2,50.0,1,0,1,1,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
29,* David Späth,0,0,0.0,0,0.0,0,0,0,0,0,16,39.02,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
34,* Valentin Willner,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
42,* Jon Lindenchrone Andersen,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,Rhein-Neckar Löwen,"26.09.2024, 19:00
Zuschauerzahl: 4117"
4,* Domagoj Duvnjak,4,0,0.0,4,57.14,1,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
7,* Magnus Landin Jacobsen,1,0,0.0,1,100.0,0,0,0,1,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
11,* Petter Øverby,0,0,0.0,0,0.0,0,0,0,1,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
16,* Tomas Mrkva,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
17,* Patrick Wiencek,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
19,* Henri Pabst,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
21,* Eric Johansson,5,0,0.0,5,55.56,5,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
23,* Rune Dahmke,2,0,0.0,2,66.67,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
24,* Lukas Zerbe,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
25,* Linus Kutz,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
33,* Andreas Wolff,0,0,0.0,0,0.0,0,0,0,0,0,10,33.33,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
34,* Samir Bellahcene,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
45,* Emil Wernsdorf  Madsen,6,2,100.0,4,46.15,1,0,1,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
49,* Karl Erik Edvin Wallinius,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
61,* Hendrik Pekeler,2,0,0.0,2,66.67,0,0,0,1,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
91,* Bence Imre,0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,Home,THW Kiel,"26.09.2024, 19:00
Zuschauerzahl: 9721"
1,* Adam Morawski,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
4,* Nikolaj Enderleit,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
6,* Erik Balenciaga,2,0,0.0,2,66.67,5,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
7,* David Mandic,2,0,0.0,2,100.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
8,* Adrian Sipos,1,0,0.0,1,33.33,0,1,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
10,* Dainis Kristopans,7,0,0.0,7,100.0,3,1,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
11,* Dimitri Ignatow,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
13,* Rogerio  Moraes Ferreira,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
16,* Nebojsa Simic,0,0,0.0,0,0.0,0,0,0,0,0,15,42.86,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
19,* Elvar Örn Jonsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
21,* Arnar Freyr Arnarsson,1,0,0.0,1,100.0,0,0,1,2,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
24,* Alexandre Cavalcanti,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
33,* Aaron  Mensing,6,0,0.0,6,85.71,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
71,* Mohamed Amine Darmoul,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
73,* Timo Kastening,3,0,0.0,3,60.0,0,0,0,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
83,* Ian Barrufet,1,1,50.0,0,50.0,0,0,1,0,0,0,0.0,Away,MT Melsungen,"26.09.2024, 19:00
Zuschauerzahl: 9721"
2,* Oskar Neudeck,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
5,* Rutger ten Velde,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
7,* Victor Klöve,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
9,* Andreas Flodman,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
12,* Julian Buchele,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
13,* Josip Sarac,9,0,0.0,9,69.23,1,0,2,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
16,* Tibor Ivanisevic,0,0,0.0,0,0.0,0,0,0,0,0,8,23.53,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
20,* Ludvig Hallbäck,5,0,0.0,5,71.43,2,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
22,* Erik Persson,3,0,0.0,3,75.0,3,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
24,* Marcel Schiller,1,1,33.33,0,20.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
25,* Ludvig Jurmala Aström,1,0,0.0,1,100.0,0,0,0,2,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
27,* Oskar Sunnefeldt,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
28,* Franko Lastro,3,0,0.0,3,100.0,0,0,1,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
33,* Ymir Örn Gislason,1,0,0.0,1,100.0,0,0,1,1,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
40,* Elias Newel,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
77,* David Schmidt,6,0,0.0,6,75.0,1,0,0,0,0,0,0.0,Home,FRISCH AUF! Göppingen,"27.09.2024, 19:00
Zuschauerzahl: 4200"
4,* Adam Nyfjäll,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
9,* Vilhelm Poulsen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
10,* Renars Uscins,10,2,100.0,8,66.67,1,0,0,1,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
16,* Simon Gade,0,0,0.0,0,0.0,0,0,0,0,0,1,9.09,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
19,* Marius Steinhauser,4,2,66.67,2,66.67,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
22,* Marian Michalczik,2,0,0.0,2,100.0,7,0,0,1,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
25,* Tilen Strmljan,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
26,* Jonathan Edvardsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
28,* Maximilian  Gerbl,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
35,* Joel Birlehm,1,0,0.0,1,100.0,0,0,0,0,0,8,27.59,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
39,* Lukas Stutzke,1,0,0.0,1,25.0,3,0,0,1,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
42,* Martin Hanne,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
44,* Thomas Alfred Solstad,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
54,* Justus Fischer,9,1,100.0,8,90.0,1,1,1,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
56,* Hannes Feise,0,0,0.0,0,0.0,1,0,0,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
74,* Vincent Büchner,5,0,0.0,5,83.33,0,0,1,0,0,0,0.0,Away,TSV Hannover-Burgdorf,"27.09.2024, 19:00
Zuschauerzahl: 4200"
1,* Matija Spikic,0,0,0.0,0,0.0,0,0,0,0,0,14,36.84,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
5,* Timothy Reichmuth,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
6,* Aleksandar Capric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
10,* Fynn Hangstein,6,3,60.0,3,46.15,1,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
11,* Gian Attenhofer,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
12,* Silvio Heinevetter,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
14,* Peter Walz,1,0,0.0,1,50.0,0,0,1,1,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
15,* Simone Mengon,7,0,0.0,7,70.0,1,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
17,* Marko Grgic,5,0,0.0,5,55.56,0,0,0,1,1,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
21,* Moritz Ende,1,0,0.0,1,50.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
27,* Philipp Meyer,0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
34,* Rok Maric,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
39,* Malte Donker,1,0,0.0,1,100.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
47,* Dustin Kraus,1,0,0.0,1,20.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
52,* Justin Kurch,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
95,* Alexander Saul,2,0,0.0,2,40.0,2,0,0,0,0,0,0.0,Home,ThSV Eisenach,"27.09.2024, 20:00
Zuschauerzahl: 2800"
1,* Benjamin Burić,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
2,* Simon  Pytlick,9,0,0.0,9,75.0,1,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
4,* Johannes Golla,1,0,0.0,1,50.0,0,1,0,1,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
5,* Niclas Kirkeløkke,2,0,0.0,2,40.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
20,* Kevin Møller,0,0,0.0,0,0.0,0,0,0,0,0,11,32.35,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
22,* Mads  Mensah Larsen,1,0,0.0,1,100.0,1,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
24,* Jim Gottfridsson,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
25,* Lukas Jørgensen,2,0,0.0,2,66.67,0,1,1,1,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
26,* Johan Hansen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
27,* Aksel Horgen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
29,* August Pedersen,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
31,* Emil Jakobsen,6,2,66.67,4,50.0,1,0,1,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
33,* Kay Smits,4,0,0.0,4,66.67,2,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
43,* Blaž Blagotinšek,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
64,* Lasse Møller,5,0,0.0,5,100.0,0,0,0,0,0,0,0.0,Away,SG Flensburg-Handewitt,"27.09.2024, 20:00
Zuschauerzahl: 2800"
